Drug_Index,Protein_Index,Affinity
20,148,5.0
20,149,5.0
20,150,5.0
20,151,5.3979400086720375
20,152,5.0
20,153,5.0
20,154,5.0
20,155,5.0
20,156,5.0
20,157,5.0
20,158,6.481486060122113
20,159,7.309803919971486
20,160,7.3979400086720375
20,162,6.376750709602099
20,163,6.6020599913279625
20,164,5.7447274948966935
20,165,5.42021640338319
20,166,5.0
20,167,5.0
20,168,5.0
20,169,5.0
20,170,5.769551078621726
20,171,5.0
20,172,5.886056647693163
20,173,5.0
20,174,8.080921907623926
20,175,5.0
20,176,6.0
20,177,6.142667503568732
20,178,5.0
20,179,5.920818753952375
20,180,5.7447274948966935
20,181,5.0
20,182,6.167491087293763
20,183,5.0
20,184,5.0
20,185,5.0
20,186,5.0
20,187,5.0
20,188,5.0
20,189,5.0
20,190,5.0
20,191,5.0
20,192,5.0
20,193,5.0
20,194,5.0
20,195,5.0
20,196,5.769551078621726
20,197,5.0
20,198,5.0
20,199,5.0
20,200,5.0
20,201,5.0
20,202,5.0
20,203,5.958607314841775
20,204,5.2839966563652006
20,205,5.0
20,206,5.0
20,207,5.0
20,208,5.0
20,209,5.0
20,210,5.0
20,211,5.0
20,212,5.0
20,213,5.0
20,214,5.0
20,215,5.0
20,216,5.0
20,217,5.0
20,218,5.0
20,219,5.0
20,220,5.0
20,221,5.0
20,222,5.0
20,223,5.0
20,224,5.0
20,225,5.0
20,226,5.0
20,227,5.0
20,228,5.0
20,229,5.0
20,230,5.0
20,231,5.0
20,232,5.0
20,233,5.0
20,234,5.0
20,235,5.0
20,236,5.0
20,237,5.0
20,238,5.0
20,239,5.0
20,240,5.0
20,241,5.0
20,242,5.0
20,243,5.251811972993799
20,244,5.0
20,245,5.552841968657781
20,246,5.0
20,247,5.075720713938118
20,248,5.455931955649724
20,249,5.0
20,250,5.0
20,251,5.0
20,252,5.0
20,253,5.0
20,254,5.0
20,255,5.0
20,256,5.0
20,257,5.0
20,258,5.0
20,259,5.0
20,260,5.721246399047171
20,261,5.0
20,262,5.161150909262744
20,263,5.0
20,264,5.0
20,265,5.0
20,266,5.0
20,267,6.638272163982407
20,268,5.0
20,269,5.0
20,270,5.0
20,271,5.0
20,272,5.0
20,273,5.0
20,274,5.0
20,275,5.0
20,276,5.0
20,277,5.0
20,278,5.0
20,279,5.0
20,280,5.0
20,281,5.0
20,282,5.0
20,283,5.0
20,284,5.0
20,285,5.0
20,286,5.0
20,287,5.0
20,288,5.0
20,289,5.0
20,290,5.366531544420414
20,291,5.0
20,292,5.0
20,293,5.0
20,294,5.275724130399211
20,295,5.0
20,296,5.0
20,297,5.0
20,298,5.481486060122113
20,299,5.0
20,300,5.0
20,301,5.0
20,302,5.309803919971486
20,303,5.823908740944319
20,304,5.376750709602099
20,305,5.0
20,306,5.0
20,307,5.0
20,308,5.0
20,309,5.0
20,310,5.0
20,311,5.0
20,312,5.0
20,313,5.0
20,314,5.0
20,315,5.0
20,316,5.0
20,317,5.0
20,318,5.0
20,319,5.0
20,320,5.0
20,321,5.0
20,322,6.698970004336019
20,323,6.060480747381382
20,324,5.958607314841775
20,325,5.0
20,326,5.180456064458132
20,327,5.0
20,328,5.0
20,329,6.481486060122113
20,330,6.229147988357856
20,331,5.0
20,332,5.292429823902063
20,333,5.0
20,334,5.0
20,335,5.0
20,336,5.0
20,337,5.0
20,338,5.0
20,339,7.6020599913279625
20,340,8.050609993355087
20,341,7.337242168318426
20,342,5.0
20,343,7.443697499232713
20,344,5.0
20,345,5.0
20,346,5.0
20,347,5.958607314841775
20,348,6.769551078621726
20,349,5.0
20,350,5.0
20,351,5.0
20,352,5.0
20,353,5.0
20,354,5.0
20,355,5.0
20,356,5.0
20,357,5.0
20,358,5.0
20,359,5.0
20,360,5.0
20,361,5.0
20,362,5.0
20,363,5.0
20,364,5.0
20,365,5.0
20,366,5.0
20,367,5.0
20,368,5.0
20,369,5.6020599913279625
20,370,5.0
20,371,6.431798275933005
20,372,5.0
20,373,5.795880017344075
20,374,5.0
20,375,7.060480747381382
20,376,6.657577319177793
20,377,5.0
20,378,7.6020599913279625
20,379,5.0
20,380,5.7447274948966935
20,381,5.0
20,382,5.0
20,383,5.0
20,384,5.0
20,385,5.0
20,386,5.508638306165727
20,387,5.3872161432802645
20,388,5.0
20,389,5.0
20,390,5.0
20,391,5.0
20,392,5.0
20,393,5.0
20,394,5.6020599913279625
20,395,5.309803919971486
20,396,5.0
20,397,5.0
20,398,5.0
20,399,5.0
20,400,5.0
20,401,5.0
20,402,5.0
20,403,5.0
20,404,5.0
20,405,5.0
20,406,5.0
20,407,5.0
20,408,5.0
20,409,5.0
20,410,5.0
20,411,6.292429823902063
20,412,5.853871964321762
20,413,5.0
20,414,5.468521082957745
20,415,5.0
20,416,5.0
20,417,5.0
20,418,5.0
20,419,5.0
20,420,5.0
20,421,5.0
20,422,5.0
20,423,5.0
20,424,5.0
20,425,5.0
20,426,5.0
20,427,5.0
20,428,5.0
20,429,5.0
20,430,5.0
20,431,5.0
20,432,5.0
20,433,5.0
20,434,5.0
20,435,5.0
20,436,5.0
20,437,5.0
20,438,5.0
20,439,5.795880017344075
20,440,5.0
20,441,5.0
21,0,5.920818753952375
21,1,7.200659450546418
21,3,5.958607314841775
21,5,6.823908740944319
21,7,7.236572006437063
21,8,7.180456064458132
21,10,7.214670164989233
21,12,7.229147988357856
21,13,7.119186407719209
21,15,7.119186407719209
21,16,6.698970004336019
21,17,5.0
21,18,5.0
21,19,5.0
21,20,5.0
21,21,5.0
21,22,5.721246399047171
21,23,5.6020599913279625
21,24,5.0
21,25,5.0
21,26,5.0
21,27,5.920818753952375
21,28,5.0
21,29,5.0
21,30,5.0
21,31,5.0
21,32,5.0
21,33,5.0
21,34,5.657577319177793
21,35,5.853871964321762
21,36,6.221848749616356
21,37,5.3979400086720375
21,38,5.920818753952375
21,39,6.721246399047171
21,40,5.0
21,41,5.0
21,42,5.0
21,43,5.0
21,44,5.0
21,45,5.0
21,46,5.0
21,47,5.0
21,48,5.0
21,49,5.0
21,50,5.0
21,51,5.0
21,52,5.0
21,53,5.0
21,54,5.0
21,55,5.1938200260161125
21,56,5.0
21,57,5.0
21,58,5.0
21,59,5.0
21,60,5.0
21,61,5.0
21,62,5.0
21,63,5.0
21,64,5.0
21,65,5.0
21,66,5.0
21,69,5.0
21,70,5.0
21,71,5.0
21,72,5.0
21,73,5.0
21,74,5.0
21,75,5.0
21,76,5.0
21,77,5.0
21,78,5.0
21,79,6.167491087293763
21,80,5.0
21,81,5.0
21,82,5.0
21,83,5.0
21,84,5.0
21,85,5.017728766960431
21,86,5.0
21,87,5.0
21,88,5.455931955649724
21,89,6.301029995663981
21,90,5.0
21,91,5.0
21,92,5.0
21,93,5.0
21,94,5.0
21,95,5.0
21,96,5.0
21,97,5.0
21,98,5.221848749616356
21,99,5.0
21,100,5.0
21,101,5.0
21,102,6.102372908709558
21,103,5.0
21,104,5.0
21,105,5.5376020021010435
21,106,5.468521082957745
21,107,5.200659450546418
21,108,5.026872146400302
21,109,5.0
21,110,5.0
21,111,5.886056647693163
21,112,9.173925197299173
21,113,9.318758762624412
21,114,9.070581074285707
21,115,9.2839966563652
21,116,9.2839966563652
21,117,9.327902142064282
21,118,9.455931955649724
21,119,9.013228265733755
21,120,6.721246399047171
21,121,8.920818753952375
21,122,8.795880017344075
21,123,6.853871964321762
21,124,5.0
21,125,5.0
21,126,5.0
21,127,5.619788758288394
21,128,5.0
21,129,6.1487416512809245
21,130,6.356547323513812
21,131,5.853871964321762
21,132,6.026872146400302
21,133,5.958607314841775
21,134,5.0
21,135,5.0
21,136,5.657577319177793
21,137,5.769551078621726
21,138,5.5376020021010435
21,139,5.958607314841775
21,140,6.638272163982407
21,141,5.0
21,142,5.0
21,143,5.0
21,144,5.6020599913279625
21,145,5.0
21,146,5.0
21,147,5.0
21,148,5.0
21,149,5.0
21,150,5.0
21,151,5.0
21,152,5.0
21,153,5.0
21,154,5.0
21,155,5.0
21,156,5.958607314841775
21,157,5.356547323513812
21,158,5.920818753952375
21,159,6.455931955649724
21,160,6.886056647693163
21,162,5.886056647693163
21,163,6.301029995663981
21,164,5.0
21,165,5.6777807052660805
21,166,5.698970004336019
21,167,5.0
21,168,8.508638306165727
21,169,5.356547323513812
21,170,5.0
21,171,5.136677139879544
21,172,5.0
21,173,5.0
21,174,5.0
21,175,5.7447274948966935
21,176,5.0
21,177,5.0
21,178,5.0
21,179,6.017728766960432
21,180,5.0
21,181,5.0
21,182,5.0
21,183,5.0
21,184,5.0
21,185,5.0
21,186,5.0
21,187,5.0
21,188,5.0
21,189,5.0
21,190,5.0
21,191,5.0
21,192,5.0
21,193,5.0
21,194,5.0
21,195,5.431798275933005
21,196,6.154901959985743
21,197,5.0
21,198,5.698970004336019
21,199,5.366531544420414
21,200,5.769551078621726
21,201,5.0
21,202,5.0
21,203,5.795880017344075
21,204,5.455931955649724
21,205,5.508638306165727
21,206,5.886056647693163
21,207,5.0
21,208,5.0
21,209,5.0
21,210,6.6020599913279625
21,211,5.0
21,212,5.0
21,213,5.0
21,214,7.721246399047171
21,215,5.5376020021010435
21,216,5.318758762624412
21,217,6.050609993355088
21,218,6.275724130399211
21,219,5.0
21,220,5.0
21,221,5.0
21,222,5.0
21,223,5.6020599913279625
21,224,5.638272163982407
21,225,5.0
21,226,5.0
21,227,5.0
21,228,5.0
21,229,5.0
21,230,5.0
21,231,5.0
21,232,5.0
21,233,5.0
21,234,5.0
21,235,5.0
21,236,5.0
21,237,5.0
21,238,5.0
21,239,5.0
21,240,5.0
21,241,7.017728766960432
21,242,5.0
21,243,5.0
21,244,6.008773924307505
21,245,5.42021640338319
21,246,5.552841968657781
21,247,5.958607314841775
21,248,5.886056647693163
21,249,5.0
21,250,6.161150909262744
21,251,6.0
21,252,5.0
21,253,5.0
21,254,5.0
21,255,5.0
21,256,5.0
21,257,5.0
21,258,5.0
21,259,5.0
21,260,5.0
21,261,5.0
21,262,5.0
21,263,5.0
21,264,5.0
21,265,5.0
21,266,6.013228265733755
21,267,5.0
21,268,5.0
21,269,5.0
21,270,5.0
21,271,5.0
21,272,5.0
21,273,5.0
21,274,5.0
21,275,5.0
21,276,5.0
21,277,5.0
21,278,5.0
21,279,5.0
21,280,5.0
21,281,5.0
21,282,5.0
21,283,5.0
21,284,5.0
21,285,5.0
21,286,5.0
21,287,5.0
21,288,5.0
21,289,5.0
21,290,5.0
21,291,5.0
21,292,5.0
21,293,5.0
21,294,5.0
21,295,5.0
21,296,5.0
21,297,5.7447274948966935
21,298,5.853871964321762
21,299,5.0
21,300,5.0
21,301,5.0
21,302,5.0
21,303,5.0
21,304,5.0
21,305,5.0
21,306,5.0
21,307,5.0
21,308,5.0
21,309,5.0
21,310,5.0
21,311,5.0
21,312,5.0
21,313,5.0
21,314,5.0
21,315,5.0
21,316,5.0
21,317,5.0
21,318,5.0
21,319,5.0
21,320,5.0
21,321,5.0
21,322,5.0
21,323,5.0
21,324,5.0
21,325,5.0
21,326,5.0
21,327,5.0
21,328,6.0
21,329,5.0
21,330,5.0
21,331,5.0
21,332,5.0
21,333,5.0
21,334,5.0
21,335,5.0
21,336,5.0
21,337,5.0
21,338,5.721246399047171
21,339,5.0
21,340,5.0
21,341,5.0
21,342,5.0
21,343,5.0
21,344,5.0
21,345,5.0
21,346,5.0
21,347,5.0
21,348,5.0
21,349,5.886056647693163
21,350,5.0
21,351,5.0
21,352,5.0
21,353,5.0
21,354,5.0
21,355,5.886056647693163
21,356,6.481486060122113
21,357,5.0
21,358,5.0
21,359,5.0
21,360,5.0
21,361,5.0
21,362,5.0
21,363,6.167491087293763
21,364,5.309803919971486
21,365,5.0
21,366,5.0
21,367,5.0
21,368,5.0
21,369,5.0
21,370,5.154901959985743
21,371,5.0
21,372,5.0
21,373,5.0
21,374,5.0
21,375,5.0
21,376,5.0
21,377,5.0
21,378,5.0
21,379,5.0
21,380,5.0
21,381,5.920818753952375
21,382,5.0
21,383,5.0
21,384,5.0
21,385,5.585026652029182
21,386,7.585026652029182
21,387,5.0
21,388,5.0
21,389,6.154901959985743
21,390,5.0
21,391,5.0
21,392,5.0
21,393,5.080921907623926
21,394,5.0
21,395,5.0
21,396,5.0
21,397,5.356547323513812
21,398,5.0
21,399,5.0
21,400,5.0
21,401,5.0
21,402,5.0
21,403,5.0
21,404,5.508638306165727
21,405,5.0
21,406,5.0
21,407,5.0
21,408,5.0
21,409,6.070581074285707
21,410,5.0
21,411,5.0
21,412,5.0
21,413,5.346787486224656
21,414,6.200659450546418
21,415,5.0
21,416,6.2441251443275085
21,417,5.0
21,418,5.0
21,419,5.0
21,420,5.0
21,421,5.0
21,422,5.431798275933005
21,423,5.42021640338319
21,424,5.0
21,425,5.619788758288394
21,426,5.4089353929735005
21,427,5.0
21,428,5.0
21,429,6.036212172654444
21,430,5.2441251443275085
21,431,5.0
21,432,5.0
21,433,5.0
21,434,5.0
21,435,5.0
21,436,5.0
21,437,5.657577319177793
21,438,5.0
21,439,7.6020599913279625
21,440,5.0
21,441,5.0
22,0,5.0
22,1,6.823908740944319
22,3,6.6020599913279625
22,5,6.769551078621726
22,7,6.958607314841775
22,8,7.443697499232713
22,10,6.920818753952375
22,12,6.508638306165727
22,13,7.431798275933005
22,15,7.251811972993799
22,16,7.568636235841013
22,17,5.0
22,18,5.0
22,19,5.0
22,20,5.0
22,21,5.0
22,22,5.0
22,23,5.0
22,24,5.0
22,25,5.0
22,26,5.0
22,27,7.161150909262744
22,28,6.136677139879544
22,29,5.920818753952375
22,30,5.823908740944319
22,31,5.0
22,32,5.0
22,33,5.0
22,34,6.356547323513812
22,35,7.366531544420414
22,36,7.920818753952375
22,37,10.031517051446064
22,38,5.0
22,39,8.267606240177031
22,40,5.0
22,41,5.0
22,42,5.0
22,43,6.698970004336019
22,44,5.455931955649724
22,45,5.638272163982407
22,46,8.366531544420413
22,47,5.0
22,48,5.0
22,49,7.119186407719209
22,50,5.229147988357856
22,51,5.275724130399211
22,52,5.0
22,53,5.0
22,54,5.0
22,55,5.0
22,56,5.0
22,57,5.0
22,58,6.259637310505756
22,59,5.356547323513812
22,60,5.0
22,61,6.1938200260161125
22,62,6.318758762624412
22,63,6.6777807052660805
22,64,7.060480747381382
22,65,5.0
22,66,5.0
22,69,5.0
22,70,8.431798275933005
22,71,6.886056647693163
22,72,5.795880017344075
22,73,5.0
22,74,6.619788758288394
22,75,5.356547323513812
22,76,5.568636235841013
22,77,5.0
22,78,7.2441251443275085
22,79,5.494850021680094
22,80,6.259637310505756
22,81,5.0
22,82,5.0
22,83,6.070581074285707
22,84,8.744727494896694
22,85,6.920818753952375
22,86,5.0
22,87,5.0
22,88,5.0
22,89,5.337242168318426
22,90,5.0
22,91,5.0
22,92,5.0
22,93,5.0
22,94,5.552841968657781
22,95,5.0
22,96,5.0
22,97,5.0
22,98,5.508638306165727
22,99,5.0
22,100,5.0
22,101,5.0
22,102,9.698970004336019
22,103,8.443697499232712
22,104,7.657577319177793
22,105,5.0
22,106,6.7447274948966935
22,107,5.0
22,108,5.0
22,109,5.0
22,110,5.0
22,111,5.698970004336019
22,112,6.356547323513812
22,113,6.508638306165727
22,114,6.920818753952375
22,115,6.431798275933005
22,116,6.795880017344075
22,117,6.6777807052660805
22,118,6.795880017344075
22,119,6.721246399047171
22,120,5.7447274948966935
22,121,7.0655015487564325
22,122,5.958607314841775
22,123,6.327902142064283
22,124,6.008773924307505
22,125,8.207608310501746
22,126,8.443697499232712
22,127,9.0
22,128,8.721246399047171
22,129,8.18045606445813
22,130,8.958607314841775
22,131,8.602059991327963
22,132,8.744727494896694
22,133,7.920818753952375
22,134,8.4089353929735
22,135,7.070581074285707
22,136,7.920818753952375
22,137,8.886056647693163
22,138,6.236572006437063
22,139,5.823908740944319
22,140,6.214670164989233
22,141,5.0
22,142,5.0
22,143,5.0
22,144,5.0
22,145,5.0
22,146,7.136677139879544
22,147,5.0
22,148,6.7447274948966935
22,149,7.431798275933005
22,150,6.958607314841775
22,151,6.161150909262744
22,152,6.096910013008056
22,153,6.040958607678906
22,154,5.795880017344075
22,155,5.0
22,156,7.3979400086720375
22,157,8.42021640338319
22,158,9.045757490560675
22,159,8.853871964321762
22,160,8.698970004336019
22,162,9.086186147616283
22,163,8.823908740944319
22,164,7.958607314841775
22,165,8.823908740944319
22,166,8.42021640338319
22,167,7.055517327849832
22,168,5.0
22,169,5.0
22,170,5.0
22,171,5.0
22,172,5.0
22,173,5.0
22,174,5.0
22,175,7.823908740944319
22,176,6.376750709602099
22,177,6.657577319177793
22,178,7.366531544420414
22,179,9.292429823902063
22,180,7.356547323513813
22,181,5.267606240177032
22,182,5.0
22,183,6.366531544420414
22,184,5.229147988357856
22,185,5.0
22,186,5.853871964321762
22,187,6.6777807052660805
22,188,7.275724130399211
22,189,5.0
22,190,6.431798275933005
22,191,5.0
22,192,7.161150909262744
22,193,5.0
22,194,5.0
22,195,5.823908740944319
22,196,5.0
22,197,5.2441251443275085
22,198,6.173925197299173
22,199,5.4089353929735005
22,200,8.602059991327963
22,201,8.494850021680094
22,202,7.443697499232713
22,203,8.017728766960431
22,204,8.568636235841012
22,205,8.67778070526608
22,206,8.619788758288394
22,207,8.119186407719209
22,208,5.0
22,209,5.0
22,210,8.221848749616356
22,211,6.167491087293763
22,212,5.769551078621726
22,213,5.0
22,214,9.275724130399212
22,215,5.0
22,216,5.0
22,217,6.958607314841775
22,218,8.040958607678906
22,219,7.795880017344075
22,220,5.7447274948966935
22,221,5.0
22,222,5.0
22,223,5.721246399047171
22,224,5.318758762624412
22,225,5.721246399047171
22,226,5.698970004336019
22,227,6.958607314841775
22,228,6.721246399047171
22,229,8.397940008672037
22,230,5.0
22,231,5.0
22,232,5.0
22,233,5.0
22,234,5.0
22,235,5.0
22,236,5.0
22,237,7.920818753952375
22,238,7.886056647693163
22,239,5.0
22,240,5.0
22,241,8.602059991327963
22,242,5.0
22,243,6.522878745280337
22,244,9.568636235841012
22,245,8.853871964321762
22,246,9.0
22,247,9.086186147616283
22,248,5.585026652029182
22,249,5.0
22,250,7.142667503568732
22,251,8.431798275933005
22,252,5.522878745280337
22,253,6.0
22,254,6.275724130399211
22,255,6.468521082957745
22,256,6.180456064458132
22,257,6.481486060122113
22,258,5.958607314841775
22,259,8.522878745280337
22,260,5.0
22,261,5.0
22,262,5.0
22,263,5.0
22,264,7.886056647693163
22,265,5.0
22,266,5.638272163982407
22,267,5.0
22,268,5.552841968657781
22,269,6.161150909262744
22,270,5.0
22,271,5.0
22,272,5.0
22,273,5.0
22,274,5.0
22,275,5.0
22,276,5.0
22,277,5.0
22,278,5.0
22,279,5.0
22,280,6.327902142064283
22,281,5.0
22,282,6.769551078621726
22,283,5.0
22,284,6.494850021680094
22,285,6.119186407719209
22,286,7.267606240177032
22,287,6.4089353929735005
22,288,5.0
22,289,5.0
22,290,5.3872161432802645
22,291,5.0
22,292,5.0
22,293,5.0
22,294,6.050609993355088
22,295,6.769551078621726
22,296,6.6020599913279625
22,297,8.346787486224656
22,298,9.017728766960431
22,299,5.0
22,300,6.638272163982407
22,301,5.0
22,302,7.494850021680094
22,303,7.508638306165727
22,304,5.0
22,305,5.0
22,306,5.0
22,307,5.0
22,308,5.0
22,309,5.0
22,310,5.0
22,311,5.0
22,312,5.0
22,313,5.0
22,314,5.0
22,315,5.0
22,316,5.0
22,317,5.0
22,318,5.0
22,319,5.0
22,320,5.0
22,321,5.0
22,322,5.0
22,323,5.0
22,324,5.0
22,325,5.0
22,326,5.0
22,327,5.0
22,328,7.552841968657781
22,329,5.0
22,330,5.0
22,331,5.0
22,332,5.0
22,333,5.0
22,334,5.0
22,335,5.0
22,336,5.0
22,337,5.0
22,338,8.455931955649724
22,339,5.0
22,340,5.0
22,341,5.0
22,342,5.0
22,343,5.0
22,344,5.0
22,345,5.0
22,346,5.1249387366083
22,347,5.0
22,348,5.0
22,349,5.0
22,350,5.0
22,351,5.0
22,352,7.853871964321762
22,353,5.0
22,354,5.356547323513812
22,355,9.130768280269024
22,356,9.173925197299173
22,357,8.795880017344075
22,358,8.55284196865778
22,359,5.0
22,360,5.0
22,361,5.0
22,362,6.070581074285707
22,363,7.6777807052660805
22,364,6.045757490560675
22,365,6.292429823902063
22,366,5.0
22,367,5.7447274948966935
22,368,7.853871964321762
22,369,5.0
22,370,5.0
22,371,5.0
22,372,5.0
22,373,5.0
22,374,5.0
22,375,5.0
22,376,5.292429823902063
22,377,5.0
22,378,5.0
22,379,5.0
22,380,5.920818753952375
22,381,5.0
22,382,5.0
22,383,5.0
22,384,6.795880017344075
22,385,6.1938200260161125
22,386,8.522878745280337
22,387,5.0
22,388,5.0
22,389,7.698970004336019
22,390,7.7447274948966935
22,391,5.0
22,392,5.0
22,393,5.0
22,394,5.0
22,395,7.008773924307505
22,396,6.638272163982407
22,397,6.7447274948966935
22,398,5.0
22,399,6.552841968657781
22,400,6.267606240177032
22,401,5.431798275933005
22,402,5.161150909262744
22,403,5.0
22,404,6.096910013008056
22,405,6.508638306165727
22,406,6.585026652029182
22,407,5.0
22,408,5.0
22,409,9.102372908709558
22,410,8.508638306165727
22,411,5.0
22,412,5.0
22,413,6.6777807052660805
22,414,7.6777807052660805
22,415,6.698970004336019
22,416,6.886056647693163
22,417,8.318758762624412
22,418,8.387216143280265
22,419,8.468521082957745
22,420,5.0
22,421,5.0
22,422,6.366531544420414
22,423,6.275724130399211
22,424,5.301029995663981
22,425,5.0
22,426,8.698970004336019
22,427,5.0
22,428,5.0
22,429,6.346787486224656
22,430,7.920818753952375
22,431,5.0
22,432,5.0
22,433,5.0
22,434,5.0
22,435,5.0
22,436,5.0
22,437,7.318758762624412
22,438,5.2441251443275085
22,439,8.259637310505756
22,440,7.346787486224656
22,441,5.0
23,0,5.0
23,1,5.0
23,3,5.0
23,5,5.0
23,7,5.0
23,8,5.0
23,10,5.0
23,12,5.0
23,13,5.0
23,15,5.0
23,16,5.0
23,17,5.0
23,18,5.619788758288394
23,19,5.0
23,20,5.0
23,21,5.0
23,22,5.0
23,23,5.0
23,24,5.0
23,25,5.0
23,26,5.0
23,27,5.0
23,28,5.0
23,29,5.0
23,30,5.0
23,31,5.0
23,32,5.0
23,33,5.0
23,34,5.0
23,35,5.0
23,36,5.0
23,37,5.0
23,38,5.0
23,39,5.0
23,40,5.0
23,41,5.7447274948966935
23,42,5.0
23,43,5.0
23,44,9.721246399047171
23,45,9.744727494896694
23,46,5.0
23,47,5.0
23,48,5.0
23,49,5.0
23,50,5.0
23,51,5.0
23,52,5.0
23,53,5.0
23,54,5.0
23,55,5.0
23,56,5.0
23,57,5.0
23,58,5.0
23,59,5.0
23,60,5.0
23,61,5.0
23,62,5.0
23,63,5.0
23,64,5.0
23,65,5.0
23,66,5.0
23,69,5.0
23,70,5.0
23,71,5.0
23,72,5.0
23,73,5.0
23,74,5.0
23,75,5.0
23,76,5.0
23,77,5.0
23,78,5.0
23,79,5.455931955649724
23,80,5.0
23,81,5.0
23,82,5.0
23,83,5.0
23,84,5.0
23,85,5.0
23,86,5.0
23,87,5.0
23,88,5.853871964321762
23,89,6.886056647693163
23,90,5.0
23,91,5.0
23,92,5.0
23,93,5.0
23,94,5.0
23,95,5.0
23,96,5.0
23,97,5.0
23,98,5.0
23,99,5.0
23,100,5.0
23,101,5.0
23,102,5.0
23,103,5.0
23,104,5.0
23,105,5.0
23,106,5.0
23,107,5.0
23,108,5.0
23,109,5.0
23,110,5.0
23,111,5.0
23,112,5.0
23,113,5.0
23,114,5.0
23,115,5.0
23,116,5.0
23,117,5.0
23,118,5.0
23,119,5.0
23,120,5.0
23,121,5.0
23,122,5.0
23,123,5.0
23,124,5.0
23,125,5.0
23,126,5.0
23,127,5.0
23,128,5.0
23,129,5.0
23,130,5.0
23,131,5.0
23,132,5.0
23,133,5.0
23,134,5.0
23,135,5.0
23,136,5.0
23,137,5.0
23,138,5.0
23,139,5.638272163982407
23,140,5.0
23,141,5.0
23,142,5.0
23,143,5.0
23,144,5.0
23,145,5.0
23,146,5.0
23,147,5.0
23,148,5.0
23,149,5.0
23,150,5.0
23,151,5.0
23,152,5.0
23,153,5.0
23,154,5.0
23,155,5.0
23,156,5.0
23,157,5.0
23,158,5.0
23,159,5.0
23,160,5.0
23,162,5.0
23,163,5.0
23,164,5.0
23,165,5.0
23,166,5.0
23,167,5.0
23,168,5.0
23,169,5.0
23,170,5.0
23,171,5.0
23,172,5.0
23,173,5.0
23,174,5.0
23,175,5.0
23,176,5.0
23,177,5.0
23,178,5.0
23,179,5.0
23,180,5.0
23,181,5.0
23,182,5.0
23,183,5.0
23,184,5.0
23,185,5.0
23,186,5.0
23,187,5.0
23,188,5.0
23,189,5.0
23,190,5.0
23,191,5.0
23,192,5.0
23,193,5.0
23,194,5.107905397309519
23,195,5.0
23,196,5.0
23,197,5.0
23,198,5.0
23,199,5.6020599913279625
23,200,5.0
23,201,5.0
23,202,5.0
23,203,5.0
23,204,5.0
23,205,5.0
23,206,5.0
23,207,5.0
23,208,5.0
23,209,5.0
23,210,5.0
23,211,5.0
23,212,5.0
23,213,5.0
23,214,5.886056647693163
23,215,5.0
23,216,5.0
23,217,5.0
23,218,5.0
23,219,5.0
23,220,5.0
23,221,5.0
23,222,5.0
23,223,5.0
23,224,5.0
23,225,5.0
23,226,5.0
23,227,5.0
23,228,5.638272163982407
23,229,5.0
23,230,5.0
23,231,5.0
23,232,5.0
23,233,5.0
23,234,5.0
23,235,5.0
23,236,5.0
23,237,5.0
23,238,5.0
23,239,5.0
23,240,5.0
23,241,5.292429823902063
23,242,5.0
23,243,5.0
23,244,5.0
23,245,5.0
23,246,5.0
23,247,5.0
23,248,6.0
23,249,5.0
23,250,5.0
23,251,5.0
23,252,5.0
23,253,5.0
23,254,5.0
23,255,5.0
23,256,5.0
23,257,5.0
23,258,5.0
23,259,5.0
23,260,5.0
23,261,5.0
23,262,5.0
23,263,5.0
23,264,5.0
23,265,5.0
23,266,5.0
23,267,5.0
23,268,5.0
23,269,5.0
23,270,5.0
23,271,5.0
23,272,5.0
23,273,5.0
23,274,5.0
23,275,5.0
23,276,5.0
23,277,5.0
23,278,5.0
23,279,5.0
23,280,5.0
23,281,5.0
23,282,5.0
23,283,5.0
23,284,5.0
23,285,5.0
23,286,5.0
23,287,5.0
23,288,5.0
23,289,5.0
23,290,5.0
23,291,5.0
23,292,5.0
23,293,5.0
23,294,5.0
23,295,5.0
23,296,5.0
23,297,5.0
23,298,5.0
23,299,5.0
23,300,5.0
23,301,5.0
23,302,5.0
23,303,5.0
23,304,5.0
23,305,5.0
23,306,5.0
23,307,5.0
23,308,5.0
23,309,5.0
23,310,5.0
23,311,5.0
23,312,5.0
23,313,5.0
23,314,5.0
23,315,5.0
23,316,5.0
23,317,5.0
23,318,5.0
23,319,5.0
23,320,5.0
23,321,5.0
23,322,5.0
23,323,5.0
23,324,5.0
23,325,5.0
23,326,5.0
23,327,5.0
23,328,5.0
23,329,5.0
23,330,5.0
23,331,5.0
23,332,5.0
23,333,5.0
23,334,5.0
23,335,5.0
23,336,5.0
23,337,5.0
23,338,5.0
23,339,5.0
23,340,5.0
23,341,5.0
23,342,5.0
23,343,5.0
23,344,5.0
23,345,5.0
23,346,5.0
23,347,5.0
23,348,5.0
23,349,5.0
23,350,5.0
23,351,5.0
23,352,5.0
23,353,5.0
23,354,8.18045606445813
23,355,5.0
23,356,5.0
23,357,5.0
23,358,5.0
23,359,5.0
23,360,5.920818753952375
23,361,5.0
23,362,5.0
23,363,5.6020599913279625
23,364,5.0
23,365,5.0
23,366,5.0
23,367,5.0
23,368,5.0
23,369,5.0
23,370,5.0
23,371,5.0
23,372,5.0
23,373,5.0
23,374,5.0
23,375,5.0
23,376,5.0
23,377,5.0
